,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,provinceID,lockdate,label
163,1,2020-03-16,88,3.0,4519.0,,,,
164,59,2020-03-17,30,3.0,1810.0,,59.0,2020-03-17,1.0
165,59,2020-03-17,30,3.0,1810.0,,59.0,2020-03-17,1.0
166,59,2020-03-17,30,3.0,1810.0,,59.0,2020-03-17,1.0
167,48,2020-03-17,18,0.0,1834.0,,48.0,2020-03-17,1.0
168,48,2020-03-17,18,0.0,1834.0,,48.0,2020-03-17,1.0
169,48,2020-03-17,18,0.0,1834.0,,48.0,2020-03-17,1.0
170,48,2020-03-17,18,0.0,1834.0,,48.0,2020-03-17,1.0
171,48,2020-03-17,18,0.0,1834.0,,48.0,2020-03-17,1.0
172,47,2020-03-17,1,0.0,0.0,,,,
173,46,2020-03-17,0,0.0,267.0,,,,
174,35,2020-03-17,32,0.0,0.0,,35.0,2020-03-17,1.0
175,35,2020-03-17,32,0.0,0.0,,35.0,2020-03-17,1.0
176,35,2020-03-17,32,0.0,0.0,,35.0,2020-03-17,1.0
177,35,2020-03-17,32,0.0,0.0,,35.0,2020-03-17,1.0
178,35,2020-03-17,32,0.0,0.0,,35.0,2020-03-17,1.0
179,35,2020-03-17,32,0.0,0.0,,35.0,2020-03-17,1.0
180,24,2020-03-17,11,0.0,775.0,,,,
181,10,2020-03-17,0,0.0,49.0,,10.0,2020-03-17,1.0
182,10,2020-03-17,0,0.0,49.0,,10.0,2020-03-17,1.0
183,13,2020-03-17,1,0.0,125.0,,13.0,2020-03-17,1.0
184,13,2020-03-17,1,0.0,125.0,,13.0,2020-03-17,1.0
185,12,2020-03-17,2,0.0,105.0,,12.0,2020-03-17,1.0
186,11,2020-03-17,0,0.0,0.0,,11.0,2020-03-17,1.0
187,11,2020-03-17,0,0.0,0.0,,11.0,2020-03-17,1.0
188,11,2020-03-17,0,0.0,0.0,,11.0,2020-03-17,1.0
189,11,2020-03-17,0,0.0,0.0,,11.0,2020-03-17,1.0
190,60,2020-03-17,0,0.0,26.0,,,,
191,61,2020-03-17,0,0.0,34.0,,,,
192,62,2020-03-17,0,0.0,0.0,,62.0,2020-03-17,1.0
193,99,2020-03-17,4,0.0,6.0,,,,
194,1,2020-03-17,99,3.0,5031.0,,,,
195,59,2020-03-18,83,0.0,3517.0,,59.0,2020-03-18,1.0
196,48,2020-03-18,23,0.0,1485.0,,,,
197,47,2020-03-18,1,0.0,191.0,,47.0,2020-03-18,1.0
198,47,2020-03-18,1,0.0,191.0,,47.0,2020-03-18,1.0
199,47,2020-03-18,1,0.0,191.0,,47.0,2020-03-18,1.0
200,46,2020-03-18,8,0.0,412.0,,46.0,2020-03-18,1.0
201,35,2020-03-18,12,0.0,0.0,,,,
202,24,2020-03-18,24,1.0,1104.0,,,,
203,10,2020-03-18,2,0.0,144.0,,10.0,2020-03-18,1.0
204,10,2020-03-18,2,0.0,144.0,,10.0,2020-03-18,1.0
205,10,2020-03-18,2,0.0,144.0,,10.0,2020-03-18,1.0
206,10,2020-03-18,2,0.0,144.0,,10.0,2020-03-18,1.0
207,10,2020-03-18,2,0.0,144.0,,10.0,2020-03-18,1.0
208,13,2020-03-18,1,0.0,87.0,,,,
209,12,2020-03-18,2,0.0,333.0,,,,
210,11,2020-03-18,0,0.0,0.0,,,,
211,60,2020-03-18,0,0.0,0.0,,60.0,2020-03-18,1.0
212,60,2020-03-18,0,0.0,0.0,,60.0,2020-03-18,1.0
213,61,2020-03-18,0,0.0,7.0,,,,
214,62,2020-03-18,0,0.0,0.0,,62.0,2020-03-18,1.0
215,99,2020-03-18,1,0.0,6.0,,,,
216,1,2020-03-18,157,1.0,7286.0,,,,
217,59,2020-03-19,85,1.0,3056.0,,,,
218,48,2020-03-19,49,1.0,2083.0,,,,
219,47,2020-03-19,12,0.0,871.0,,,,
220,46,2020-03-19,2,0.0,543.0,,,,
221,35,2020-03-19,69,1.0,0.0,,35.0,2020-03-19,1.0
222,35,2020-03-19,69,1.0,0.0,,35.0,2020-03-19,1.0
223,24,2020-03-19,47,0.0,1494.0,,,,
224,10,2020-03-19,0,0.0,229.0,,,,
225,13,2020-03-19,3,0.0,106.0,,13.0,2020-03-19,1.0
226,13,2020-03-19,3,0.0,106.0,,13.0,2020-03-19,1.0
227,13,2020-03-19,3,0.0,106.0,,13.0,2020-03-19,1.0
228,13,2020-03-19,3,0.0,106.0,,13.0,2020-03-19,1.0
229,12,2020-03-19,7,0.0,216.0,,12.0,2020-03-19,1.0
230,12,2020-03-19,7,0.0,216.0,,12.0,2020-03-19,1.0
231,11,2020-03-19,1,0.0,0.0,,11.0,2020-03-19,1.0
232,60,2020-03-19,0,0.0,5.0,,60.0,2020-03-19,1.0
233,61,2020-03-19,0,0.0,2.0,,61.0,2020-03-19,1.0
234,62,2020-03-19,0,0.0,2.0,,62.0,2020-03-19,1.0
235,99,2020-03-19,1,0.0,1.0,,,,
236,1,2020-03-19,276,3.0,8608.0,,1.0,2020-03-19,1.0
237,59,2020-03-20,0,1.0,1146.0,,59.0,2020-03-20,1.0
238,59,2020-03-20,0,1.0,1146.0,,59.0,2020-03-20,1.0
239,48,2020-03-20,49,0.0,2878.0,,,,
240,47,2020-03-20,6,0.0,583.0,,47.0,2020-03-20,1.0
241,47,2020-03-20,6,0.0,583.0,,47.0,2020-03-20,1.0
242,47,2020-03-20,6,0.0,583.0,,47.0,2020-03-20,1.0
243,46,2020-03-20,0,0.0,451.0,,46.0,2020-03-20,1.0
244,46,2020-03-20,0,0.0,451.0,,46.0,2020-03-20,1.0
245,46,2020-03-20,0,0.0,451.0,,46.0,2020-03-20,1.0
246,35,2020-03-20,53,0.0,0.0,,,,
247,24,2020-03-20,18,0.0,1471.0,,,,
248,10,2020-03-20,1,0.0,282.0,,,,
249,13,2020-03-20,0,0.0,123.0,,,,
250,12,2020-03-20,1,0.0,177.0,,,,
251,11,2020-03-20,0,0.0,0.0,,,,
252,60,2020-03-20,0,0.0,77.0,,,,
253,61,2020-03-20,0,0.0,68.0,,,,
254,62,2020-03-20,0,0.0,10.0,,62.0,2020-03-20,1.0
255,62,2020-03-20,0,0.0,10.0,,62.0,2020-03-20,1.0
256,99,2020-03-20,3,0.0,1.0,,,,
257,1,2020-03-20,131,1.0,7267.0,,,,
258,59,2020-03-21,153,1.0,837.0,,,,
259,48,2020-03-21,31,0.0,2869.0,,,,
260,47,2020-03-21,18,0.0,532.0,,,,
261,46,2020-03-21,2,0.0,263.0,,,,
262,35,2020-03-21,66,1.0,0.0,,,,
263,24,2020-03-21,82,3.0,3106.0,,24.0,2020-03-21,1.0
264,10,2020-03-21,2,0.0,213.0,,,,
265,13,2020-03-21,6,0.0,21.0,,,,
266,12,2020-03-21,6,0.0,237.0,,12.0,2020-03-21,1.0
267,11,2020-03-21,0,0.0,0.0,,,,
268,60,2020-03-21,0,0.0,25.0,,,,
269,61,2020-03-21,1,0.0,19.0,,,,
270,62,2020-03-21,0,0.0,3.0,,,,
271,99,2020-03-21,0,0.0,2.0,,,,
272,1,2020-03-21,367,5.0,8127.0,,,,
273,59,2020-03-22,0,0.0,1511.0,,,,
274,48,2020-03-22,33,0.0,3593.0,,,,
275,47,2020-03-22,8,0.0,824.0,,,,
276,46,2020-03-22,0,0.0,178.0,,,,
277,35,2020-03-22,48,2.0,0.0,,35.0,2020-03-22,1.0
278,24,2020-03-22,0,0.0,3591.0,,24.0,2020-03-22,1.0
279,10,2020-03-22,3,0.0,246.0,,,,
280,13,2020-03-22,0,0.0,230.0,,,,
281,12,2020-03-22,7,0.0,311.0,,12.0,2020-03-22,1.0
282,11,2020-03-22,1,0.0,0.0,,,,
283,60,2020-03-22,0,0.0,0.0,,,,
284,61,2020-03-22,0,0.0,45.0,,61.0,2020-03-22,1.0
285,61,2020-03-22,0,0.0,45.0,,61.0,2020-03-22,1.0
286,61,2020-03-22,0,0.0,45.0,,61.0,2020-03-22,1.0
287,62,2020-03-22,0,0.0,0.0,,,,
288,99,2020-03-22,0,0.0,6.0,,,,
289,1,2020-03-22,100,2.0,10535.0,,,,
290,59,2020-03-23,48,3.0,1975.0,,59.0,2020-03-23,1.0
291,48,2020-03-23,42,0.0,3507.0,,,,
292,47,2020-03-23,14,0.0,619.0,,47.0,2020-03-23,1.0
293,47,2020-03-23,14,0.0,619.0,,47.0,2020-03-23,1.0
294,47,2020-03-23,14,0.0,619.0,,47.0,2020-03-23,1.0
295,47,2020-03-23,14,0.0,619.0,,47.0,2020-03-23,1.0
296,47,2020-03-23,14,0.0,619.0,,47.0,2020-03-23,1.0
297,46,2020-03-23,1,0.0,269.0,,46.0,2020-03-23,1.0
298,35,2020-03-23,78,1.0,0.0,,,,
299,24,2020-03-23,407,0.0,4150.0,,24.0,2020-03-23,1.0
300,24,2020-03-23,407,0.0,4150.0,,24.0,2020-03-23,1.0
301,10,2020-03-23,15,0.0,144.0,,,,
302,13,2020-03-23,0,0.0,186.0,,,,
303,12,2020-03-23,13,0.0,207.0,,12.0,2020-03-23,1.0
304,12,2020-03-23,13,0.0,207.0,,12.0,2020-03-23,1.0
305,11,2020-03-23,0,0.0,0.0,,11.0,2020-03-23,1.0
306,60,2020-03-23,2,0.0,5.0,,60.0,2020-03-23,1.0
307,61,2020-03-23,0,0.0,71.0,,61.0,2020-03-23,1.0
308,62,2020-03-23,0,0.0,13.0,,62.0,2020-03-23,1.0
309,99,2020-03-23,0,0.0,1.0,,,,
310,1,2020-03-23,620,4.0,11147.0,,,,
311,59,2020-03-24,145,0.0,2144.0,,59.0,2020-03-24,1.0
312,48,2020-03-24,57,1.0,2854.0,,,,
313,47,2020-03-24,6,0.0,733.0,,,,
314,46,2020-03-24,1,0.0,264.0,,,,
315,35,2020-03-24,85,2.0,0.0,,,,
316,24,2020-03-24,385,0.0,3883.0,,,,
317,10,2020-03-24,11,0.0,189.0,,10.0,2020-03-24,1.0
318,13,2020-03-24,1,0.0,215.0,,,,
319,12,2020-03-24,10,0.0,266.0,,,,
320,11,2020-03-24,0,0.0,0.0,,,,
321,60,2020-03-24,0,0.0,0.0,,,,
322,61,2020-03-24,0,0.0,39.0,,,,
323,62,2020-03-24,0,0.0,0.0,,,,
324,99,2020-03-24,0,0.0,4.0,,,,
325,1,2020-03-24,701,3.0,10591.0,,,,
326,59,2020-03-25,42,1.0,1971.0,,,,
327,48,2020-03-25,61,0.0,2728.0,,,,
328,47,2020-03-25,14,0.0,488.0,,,,
329,46,2020-03-25,14,0.0,278.0,,,,
330,35,2020-03-25,100,5.0,0.0,,35.0,2020-03-25,1.0
331,24,2020-03-25,326,2.0,4803.0,,24.0,2020-03-25,1.0
332,24,2020-03-25,326,2.0,4803.0,,24.0,2020-03-25,1.0
333,10,2020-03-25,32,0.0,215.0,,,,
334,13,2020-03-25,8,0.0,277.0,,,,
335,12,2020-03-25,17,0.0,222.0,,,,
336,11,2020-03-25,2,0.0,0.0,,,,
337,60,2020-03-25,1,0.0,0.0,,,,
338,61,2020-03-25,0,0.0,85.0,,61.0,2020-03-25,1.0
339,61,2020-03-25,0,0.0,85.0,,61.0,2020-03-25,1.0
340,62,2020-03-25,0,0.0,2.0,,,,
341,99,2020-03-25,0,0.0,1.0,,,,
342,1,2020-03-25,617,8.0,11070.0,,1.0,2020-03-25,1.0
343,59,2020-03-26,66,0.0,1889.0,186.0,,,
344,48,2020-03-26,67,0.0,3143.0,27.0,,,
345,47,2020-03-26,9,0.0,513.0,3.0,47.0,2020-03-26,1.0
346,46,2020-03-26,1,0.0,352.0,1.0,,,
347,35,2020-03-26,170,2.0,0.0,8.0,,,
348,24,2020-03-26,290,2.0,3818.0,2.0,,,
349,10,2020-03-26,15,0.0,178.0,,,,
350,13,2020-03-26,7,0.0,316.0,,,,
351,12,2020-03-26,5,0.0,314.0,2.0,,,
352,11,2020-03-26,4,0.0,200.0,1.0,,,
353,60,2020-03-26,0,0.0,140.0,,60.0,2020-03-26,1.0
354,60,2020-03-26,0,0.0,140.0,,60.0,2020-03-26,1.0
355,60,2020-03-26,0,0.0,140.0,,60.0,2020-03-26,1.0
356,61,2020-03-26,0,0.0,27.0,,,,
357,62,2020-03-26,0,0.0,21.0,,,,
358,99,2020-03-26,0,0.0,0.0,,,,
359,1,2020-03-26,634,4.0,10911.0,230.0,,,
360,59,2020-03-27,0,0.0,2754.0,0.0,,,
361,48,2020-03-27,56,0.0,1645.0,0.0,48.0,2020-03-27,1.0
362,48,2020-03-27,56,0.0,1645.0,0.0,48.0,2020-03-27,1.0
363,48,2020-03-27,56,0.0,1645.0,0.0,48.0,2020-03-27,1.0
364,48,2020-03-27,56,0.0,1645.0,0.0,48.0,2020-03-27,1.0
365,47,2020-03-27,9,0.0,645.0,0.0,,,
366,46,2020-03-27,3,1.0,734.0,0.0,,,
367,35,2020-03-27,135,3.0,0.0,0.0,,,
368,24,2020-03-27,392,10.0,5297.0,27.0,,,
369,10,2020-03-27,20,0.0,260.0,,,,
370,13,2020-03-27,12,0.0,307.0,1.0,,,
371,12,2020-03-27,17,0.0,474.0,0.0,,,
372,11,2020-03-27,2,0.0,0.0,0.0,11.0,2020-03-27,1.0
373,11,2020-03-27,2,0.0,0.0,0.0,11.0,2020-03-27,1.0
374,60,2020-03-27,0,0.0,56.0,,60.0,2020-03-27,1.0
375,61,2020-03-27,0,0.0,44.0,,,,
376,62,2020-03-27,0,0.0,1.0,,62.0,2020-03-27,1.0
377,62,2020-03-27,0,0.0,1.0,,62.0,2020-03-27,1.0
378,99,2020-03-27,0,0.0,0.0,,,,
379,1,2020-03-27,646,14.0,12217.0,26.0,,,
380,59,2020-03-28,159,2.0,2673.0,210.0,,,
381,48,2020-03-28,0,0.0,1316.0,26.0,,,
382,47,2020-03-28,30,0.0,665.0,0.0,,,
383,46,2020-03-28,25,0.0,606.0,0.0,,,
384,35,2020-03-28,0,0.0,0.0,0.0,,,
385,24,2020-03-28,477,4.0,5993.0,0.0,,,
386,10,2020-03-28,18,0.0,251.0,4.0,,,
387,13,2020-03-28,6,0.0,330.0,1.0,,,
388,12,2020-03-28,20,0.0,388.0,2.0,,,
389,11,2020-03-28,0,0.0,147.0,0.0,,,
390,60,2020-03-28,1,0.0,66.0,,,,
391,61,2020-03-28,0,0.0,36.0,,,,
392,62,2020-03-28,0,0.0,16.0,,,,
393,99,2020-03-28,0,0.0,0.0,,,,
394,1,2020-03-28,736,6.0,12487.0,246.0,,,
395,59,2020-03-29,0,1.0,2186.0,0.0,59.0,2020-03-29,1.0
396,48,2020-03-29,79,0.0,3697.0,20.0,,,
397,47,2020-03-29,0,0.0,668.0,1.0,,,
398,46,2020-03-29,8,0.0,917.0,0.0,,,
399,35,2020-03-29,362,1.0,0.0,0.0,,,
400,24,2020-03-29,342,0.0,6394.0,0.0,,,
401,10,2020-03-29,15,0.0,316.0,0.0,,,
402,13,2020-03-29,15,0.0,382.0,0.0,,,
403,12,2020-03-29,12,0.0,611.0,0.0,,,
404,11,2020-03-29,0,0.0,69.0,0.0,,,
405,60,2020-03-29,0,0.0,53.0,,,,
406,61,2020-03-29,0,0.0,140.0,,,,
407,62,2020-03-29,0,0.0,9.0,,,,
408,99,2020-03-29,0,0.0,0.0,,,,
409,1,2020-03-29,833,2.0,15442.0,20.0,,,
410,59,2020-03-30,76,2.0,1783.0,73.0,,,
411,48,2020-03-30,69,6.0,2145.0,21.0,,,
412,47,2020-03-30,41,2.0,838.0,10.0,,,
413,46,2020-03-30,24,0.0,209.0,1.0,,,
414,35,2020-03-30,351,14.0,0.0,423.0,35.0,2020-03-30,1.0
415,24,2020-03-30,590,3.0,5964.0,0.0,24.0,2020-03-30,1.0
416,24,2020-03-30,590,3.0,5964.0,0.0,24.0,2020-03-30,1.0
417,10,2020-03-30,13,1.0,233.0,3.0,10.0,2020-03-30,1.0
418,13,2020-03-30,2,0.0,289.0,0.0,,,
419,12,2020-03-30,5,0.0,534.0,6.0,12.0,2020-03-30,1.0
420,11,2020-03-30,7,0.0,0.0,0.0,,,
421,60,2020-03-30,1,0.0,39.0,,,,
422,61,2020-03-30,0,0.0,72.0,,,,
423,62,2020-03-30,0,0.0,17.0,,,,
424,99,2020-03-30,0,0.0,0.0,9.0,,,
425,1,2020-03-30,1179,28.0,12123.0,546.0,,,
426,59,2020-03-31,10,0.0,1595.0,38.0,,,
427,48,2020-03-31,64,1.0,1929.0,26.0,,,
428,47,2020-03-31,9,0.0,565.0,7.0,,,
429,46,2020-03-31,7,0.0,1207.0,2.0,46.0,2020-03-31,1.0
430,35,2020-03-31,260,0.0,0.0,103.0,35.0,2020-03-31,1.0
431,24,2020-03-31,732,6.0,7313.0,0.0,,,
432,10,2020-03-31,4,0.0,289.0,0.0,,,
433,13,2020-03-31,2,0.0,295.0,7.0,,,
434,12,2020-03-31,20,0.0,323.0,0.0,,,
435,11,2020-03-31,3,0.0,55.0,0.0,,,
436,60,2020-03-31,0,0.0,0.0,,,,
437,61,2020-03-31,0,0.0,29.0,,,,
438,62,2020-03-31,0,0.0,0.0,,62.0,2020-03-31,1.0
439,62,2020-03-31,0,0.0,0.0,,62.0,2020-03-31,1.0
440,99,2020-03-31,0,0.0,0.0,3.0,,,
441,1,2020-03-31,1111,7.0,13600.0,186.0,,,
442,59,2020-04-01,96,6.0,1000.0,99.0,,,
443,48,2020-04-01,0,0.0,2549.0,22.0,,,
444,47,2020-04-01,9,1.0,475.0,9.0,47.0,2020-04-01,1.0
445,46,2020-04-01,24,0.0,378.0,0.0,46.0,2020-04-01,1.0
446,46,2020-04-01,24,0.0,378.0,0.0,46.0,2020-04-01,1.0
447,35,2020-04-01,426,4.0,0.0,155.0,,,
448,24,2020-04-01,449,2.0,8062.0,0.0,,,
449,10,2020-04-01,23,0.0,190.0,3.0,,,
450,13,2020-04-01,11,0.0,454.0,5.0,,,
451,12,2020-04-01,26,0.0,762.0,1.0,,,
452,11,2020-04-01,0,0.0,0.0,2.0,,,
453,60,2020-04-01,0,0.0,73.0,3.0,60.0,2020-04-01,1.0
454,61,2020-04-01,1,0.0,77.0,,,,
455,62,2020-04-01,0,0.0,1.0,,,,
456,99,2020-04-01,0,0.0,0.0,0.0,,,
457,1,2020-04-01,1065,13.0,14021.0,299.0,,,
458,59,2020-04-02,55,6.0,1089.0,35.0,59.0,2020-04-02,1.0
459,48,2020-04-02,214,4.0,4771.0,32.0,,,
460,47,2020-04-02,13,0.0,402.0,6.0,,,
461,46,2020-04-02,40,0.0,1110.0,7.0,,,
462,35,2020-04-02,401,16.0,0.0,142.0,,,
463,24,2020-04-02,907,3.0,7259.0,195.0,24.0,2020-04-02,1.0
464,10,2020-04-02,8,0.0,297.0,0.0,10.0,2020-04-02,1.0
465,13,2020-04-02,10,0.0,447.0,8.0,13.0,2020-04-02,1.0
466,12,2020-04-02,20,0.0,875.0,5.0,,,
467,11,2020-04-02,1,0.0,74.0,0.0,,,
468,60,2020-04-02,1,0.0,26.0,0.0,60.0,2020-04-02,1.0
469,61,2020-04-02,0,0.0,71.0,,,,
470,62,2020-04-02,0,0.0,0.0,,62.0,2020-04-02,1.0
471,99,2020-04-02,0,0.0,0.0,0.0,,,
472,1,2020-04-02,1670,29.0,16421.0,430.0,1.0,2020-04-02,1.0
473,59,2020-04-03,53,4.0,1187.0,0.0,59.0,2020-04-03,1.0
474,59,2020-04-03,53,4.0,1187.0,0.0,59.0,2020-04-03,1.0
475,48,2020-04-03,107,5.0,3610.0,,,,
476,47,2020-04-03,14,0.0,867.0,,,,
477,46,2020-04-03,15,1.0,1294.0,,,,
478,35,2020-04-03,462,14.0,0.0,,,,
479,24,2020-04-03,583,25.0,6364.0,,,,
480,10,2020-04-03,0,0.0,132.0,,,,
481,13,2020-04-03,4,0.0,457.0,,,,
482,12,2020-04-03,14,0.0,894.0,,,,
483,11,2020-04-03,0,0.0,0.0,,11.0,2020-04-03,1.0
484,60,2020-04-03,0,0.0,3.0,,,,
485,61,2020-04-03,2,0.0,11.0,,,,
486,62,2020-04-03,0,0.0,39.0,,,,
487,99,2020-04-03,0,0.0,0.0,,,,
488,1,2020-04-03,1254,49.0,14858.0,,,,
489,59,2020-04-04,29,3.0,1145.0,64.0,,,
490,48,2020-04-04,0,0.0,4009.0,,,,
491,47,2020-04-04,11,0.0,717.0,,,,
492,46,2020-04-04,12,0.0,626.0,,,,
493,35,2020-04-04,375,27.0,0.0,,,,
494,24,2020-04-04,896,14.0,6794.0,,,,
495,10,2020-04-04,12,0.0,317.0,,,,
496,13,2020-04-04,3,0.0,356.0,,,,
497,12,2020-04-04,29,0.0,828.0,,,,
498,11,2020-04-04,0,0.0,102.0,,,,
499,60,2020-04-04,0,0.0,1.0,,,,
500,61,2020-04-04,0,0.0,139.0,,,,
501,62,2020-04-04,0,0.0,27.0,,,,
502,99,2020-04-04,0,0.0,0.0,,,,
503,1,2020-04-04,1367,44.0,15061.0,,,,
504,59,2020-04-05,0,0.0,1215.0,-1.0,,,
505,48,2020-04-05,175,5.0,1723.0,240.0,,,
506,47,2020-04-05,18,0.0,558.0,55.0,,,
507,46,2020-04-05,9,0.0,567.0,17.0,,,
508,35,2020-04-05,408,25.0,0.0,1219.0,35.0,2020-04-05,1.0
509,24,2020-04-05,947,19.0,7091.0,0.0,24.0,2020-04-05,1.0
510,10,2020-04-05,22,0.0,253.0,11.0,,,
511,13,2020-04-05,3,0.0,218.0,28.0,,,
512,12,2020-04-05,26,0.0,785.0,50.0,,,
513,11,2020-04-05,0,0.0,0.0,6.0,,,
514,60,2020-04-05,0,0.0,42.0,4.0,,,
515,61,2020-04-05,0,0.0,40.0,1.0,,,
516,62,2020-04-05,0,0.0,0.0,0.0,,,
517,99,2020-04-05,0,0.0,0.0,12.0,,,
518,1,2020-04-05,1608,49.0,12492.0,2335.0,,,
519,59,2020-04-06,63,1.0,1247.0,79.0,,,
520,48,2020-04-06,98,1.0,1807.0,121.0,,,
521,47,2020-04-06,4,0.0,858.0,26.0,,,
522,46,2020-04-06,1,0.0,488.0,0.0,,,
523,35,2020-04-06,309,13.0,0.0,405.0,35.0,2020-04-06,1.0
524,24,2020-04-06,636,27.0,5020.0,611.0,,,
525,10,2020-04-06,9,1.0,268.0,21.0,,,
526,13,2020-04-06,2,0.0,271.0,2.0,,,
527,12,2020-04-06,31,0.0,592.0,14.0,,,
528,11,2020-04-06,0,0.0,186.0,2.0,,,
529,60,2020-04-06,1,0.0,8.0,0.0,60.0,2020-04-06,1.0
530,61,2020-04-06,1,0.0,51.0,0.0,,,
531,62,2020-04-06,0,0.0,12.0,0.0,,,
532,99,2020-04-06,0,0.0,0.0,0.0,,,
533,1,2020-04-06,1155,43.0,10808.0,1281.0,,,
534,59,2020-04-07,25,4.0,763.0,0.0,,,
535,48,2020-04-07,25,2.0,1185.0,,,,
536,47,2020-04-07,7,0.0,650.0,,,,
537,46,2020-04-07,13,1.0,458.0,,,,
538,35,2020-04-07,379,21.0,0.0,,,,
539,24,2020-04-07,760,29.0,3597.0,,,,
540,10,2020-04-07,2,0.0,217.0,,10.0,2020-04-07,1.0
541,13,2020-04-07,2,0.0,279.0,,,,
542,12,2020-04-07,17,0.0,650.0,,,,
543,11,2020-04-07,0,0.0,0.0,,,,
544,60,2020-04-07,0,0.0,0.0,,60.0,2020-04-07,1.0
545,61,2020-04-07,0,0.0,45.0,,,,
546,62,2020-04-07,0,0.0,2.0,,,,
547,99,2020-04-07,0,0.0,0.0,,,,
548,1,2020-04-07,1230,57.0,7846.0,,,,
549,59,2020-04-08,45,5.0,792.0,55.0,59.0,2020-04-08,1.0
550,59,2020-04-08,45,5.0,792.0,55.0,59.0,2020-04-08,1.0
551,48,2020-04-08,50,3.0,941.0,,,,
552,47,2020-04-08,11,0.0,544.0,,,,
553,46,2020-04-08,4,0.0,778.0,,,,
554,35,2020-04-08,550,21.0,0.0,,,,
555,24,2020-04-08,691,25.0,4458.0,,,,
556,10,2020-04-08,4,0.0,188.0,,,,
557,13,2020-04-08,3,0.0,433.0,,,,
558,12,2020-04-08,32,1.0,531.0,,,,
559,11,2020-04-08,2,0.0,13.0,,,,
560,60,2020-04-08,0,0.0,26.0,,,,
561,61,2020-04-08,0,0.0,13.0,,,,
562,62,2020-04-08,0,0.0,10.0,,,,
563,99,2020-04-08,0,0.0,0.0,,,,
564,1,2020-04-08,1392,55.0,8727.0,,,,
565,59,2020-04-09,34,2.0,1124.0,20.0,,,
566,48,2020-04-09,28,3.0,1705.0,,,,
567,47,2020-04-09,7,0.0,899.0,,,,
568,46,2020-04-09,3,0.0,477.0,,,,
569,35,2020-04-09,483,26.0,0.0,,35.0,2020-04-09,1.0
570,24,2020-04-09,881,41.0,5118.0,,,,
571,10,2020-04-09,4,1.0,283.0,,,,
572,13,2020-04-09,3,0.0,395.0,,,,
573,12,2020-04-09,31,1.0,712.0,,12.0,2020-04-09,1.0
574,11,2020-04-09,1,0.0,100.0,,11.0,2020-04-09,1.0
575,60,2020-04-09,1,0.0,2.0,,,,
576,61,2020-04-09,0,0.0,0.0,,61.0,2020-04-09,1.0
577,62,2020-04-09,0,0.0,12.0,,,,
578,99,2020-04-09,0,0.0,0.0,,,,
579,1,2020-04-09,1476,74.0,10827.0,,,,
580,59,2020-04-10,40,5.0,1203.0,21.0,,,
581,48,2020-04-10,49,7.0,1288.0,,,,
582,47,2020-04-10,7,0.0,1051.0,,,,
583,46,2020-04-10,6,1.0,553.0,,,,
584,35,2020-04-10,478,22.0,0.0,,,,
585,24,2020-04-10,765,25.0,4430.0,,,,
586,10,2020-04-10,3,0.0,228.0,,,,
587,13,2020-04-10,1,0.0,457.0,,,,
588,12,2020-04-10,34,0.0,980.0,,,,
589,11,2020-04-10,0,0.0,408.0,,,,
590,60,2020-04-10,0,0.0,0.0,,,,
591,61,2020-04-10,0,0.0,28.0,,61.0,2020-04-10,1.0
592,62,2020-04-10,0,0.0,6.0,,,,
593,99,2020-04-10,0,,0.0,,,,
594,1,2020-04-10,1383,60.0,10632.0,,,,
595,59,2020-04-11,35,3.0,1190.0,26.0,,,
596,48,2020-04-11,69,1.0,2291.0,,,,
597,47,2020-04-11,4,1.0,962.0,,,,
598,46,2020-04-11,12,0.0,962.0,,,,
599,35,2020-04-11,411,31.0,0.0,,,,
600,24,2020-04-11,615,48.0,5372.0,,,,
601,10,2020-04-11,2,0.0,179.0,,,,
602,13,2020-04-11,0,0.0,338.0,,,,
603,12,2020-04-11,21,0.0,915.0,,,,
604,11,2020-04-11,0,0.0,88.0,,,,
605,60,2020-04-11,0,0.0,17.0,,,,
606,61,2020-04-11,0,0.0,86.0,,61.0,2020-04-11,1.0
607,62,2020-04-11,0,0.0,10.0,,,,
608,99,2020-04-11,0,,0.0,,,,
609,1,2020-04-11,1169,84.0,12410.0,,,,
610,59,2020-04-12,0,0.0,1540.0,0.0,,,
611,48,2020-04-12,82,4.0,2851.0,,,,
612,47,2020-04-12,9,0.0,814.0,,,,
613,46,2020-04-12,0,0.0,174.0,,,,
614,35,2020-04-12,401,21.0,0.0,,,,
615,24,2020-04-12,554,39.0,5069.0,,,,
616,10,2020-04-12,1,0.0,370.0,,,,
617,13,2020-04-12,2,0.0,267.0,,,,
618,12,2020-04-12,17,0.0,885.0,,,,
619,11,2020-04-12,0,0.0,68.0,,,,
620,60,2020-04-12,0,0.0,5.0,,,,
621,61,2020-04-12,0,0.0,22.0,,,,
622,62,2020-04-12,0,0.0,0.0,,,,
623,99,2020-04-12,0,,0.0,,,,
624,1,2020-04-12,1066,64.0,12065.0,,,,
625,59,2020-04-13,45,11.0,980.0,21.0,,,
626,48,2020-04-13,81,2.0,2240.0,,,,
627,47,2020-04-13,2,0.0,828.0,,,,
628,46,2020-04-13,4,0.0,849.0,,,,
629,35,2020-04-13,421,17.0,0.0,,,,
630,24,2020-04-13,711,32.0,5259.0,,,,
