,pruid,date,Class
819,10.0,2020-09-17,0.0
820,10.0,2020-09-18,0.0
821,10.0,2020-09-19,0.0
822,10.0,2020-09-20,0.0
823,10.0,2020-09-21,0.0
824,10.0,2020-09-22,0.0
825,10.0,2020-09-23,0.0
826,10.0,2020-09-24,0.0
827,10.0,2020-09-25,0.0
828,10.0,2020-09-26,0.0
829,10.0,2020-09-27,0.0
830,10.0,2020-09-28,0.0
831,10.0,2020-09-29,0.0
832,10.0,2020-09-30,0.0
833,10.0,2020-10-01,0.0
834,10.0,2020-10-02,0.0
835,10.0,2020-10-03,0.0
836,10.0,2020-10-04,0.0
837,10.0,2020-10-05,0.0
838,10.0,2020-10-06,0.0
839,10.0,2020-10-07,0.0
840,10.0,2020-10-08,0.0
841,10.0,2020-10-09,0.0
842,10.0,2020-10-10,0.0
843,10.0,2020-10-11,0.0
844,10.0,2020-10-12,0.0
845,10.0,2020-10-13,0.0
846,10.0,2020-10-14,0.0
847,10.0,2020-10-15,0.0
848,10.0,2020-10-16,0.0
849,10.0,2020-10-17,0.0
850,10.0,2020-10-18,0.0
851,10.0,2020-10-19,0.0
852,10.0,2020-10-20,0.0
853,10.0,2020-10-21,0.0
854,10.0,2020-10-22,0.0
855,10.0,2020-10-23,0.0
856,10.0,2020-10-24,0.0
857,10.0,2020-10-25,0.0
858,10.0,2020-10-26,0.0
859,10.0,2020-10-27,0.0
860,10.0,2020-10-28,0.0
861,10.0,2020-10-29,0.0
862,10.0,2020-10-30,0.0
863,10.0,2020-10-31,0.0
864,10.0,2020-11-01,0.0
865,10.0,2020-11-02,0.0
866,10.0,2020-11-03,0.0
867,10.0,2020-11-04,0.0
868,10.0,2020-11-05,0.0
869,10.0,2020-11-06,0.0
870,10.0,2020-11-07,0.0
871,10.0,2020-11-08,0.0
872,10.0,2020-11-09,0.0
873,10.0,2020-11-10,0.0
874,10.0,2020-11-11,0.0
875,10.0,2020-11-12,0.0
876,10.0,2020-11-13,0.0
877,10.0,2020-11-14,0.0
878,10.0,2020-11-15,0.0
879,10.0,2020-11-16,0.0
880,10.0,2020-11-17,0.0
881,10.0,2020-11-18,0.0
882,10.0,2020-11-19,0.0
883,10.0,2020-11-20,0.0
884,10.0,2020-11-21,0.0
885,10.0,2020-11-22,0.0
886,10.0,2020-11-23,0.0
887,10.0,2020-11-24,0.0
888,10.0,2020-11-25,0.0
889,10.0,2020-11-26,0.0
890,10.0,2020-11-27,0.0
891,10.0,2020-11-28,0.0
892,10.0,2020-11-29,0.0
893,10.0,2020-11-30,0.0
894,10.0,2020-12-01,0.0
895,10.0,2020-12-02,0.0
896,10.0,2020-12-03,0.0
897,10.0,2020-12-04,0.0
898,10.0,2020-12-05,0.0
899,10.0,2020-12-06,0.0
900,10.0,2020-12-07,0.0
901,10.0,2020-12-08,0.0
902,10.0,2020-12-09,0.0
903,10.0,2020-12-10,0.0
904,10.0,2020-12-11,0.0
905,10.0,2020-12-12,0.0
906,10.0,2020-12-13,0.0
907,10.0,2020-12-14,0.0
908,10.0,2020-12-15,0.0
909,10.0,2020-12-16,0.0
910,10.0,2020-12-17,0.0
911,10.0,2020-12-18,0.0
912,10.0,2020-12-19,0.0
913,10.0,2020-12-20,0.0
914,10.0,2020-12-21,0.0
915,10.0,2020-12-22,0.0
916,10.0,2020-12-23,0.0
917,10.0,2020-12-24,0.0
918,10.0,2020-12-25,0.0
919,10.0,2020-12-26,0.0
920,10.0,2020-12-27,0.0
921,10.0,2020-12-28,0.0
922,10.0,2020-12-29,0.0
923,10.0,2020-12-30,0.0
924,10.0,2020-12-31,0.0
925,10.0,2021-01-01,0.0
926,10.0,2021-01-02,0.0
927,10.0,2021-01-03,0.0
928,10.0,2021-01-04,0.0
929,10.0,2021-01-05,0.0
930,10.0,2021-01-06,0.0
931,10.0,2021-01-07,0.0
932,10.0,2021-01-08,0.0
933,10.0,2021-01-09,0.0
934,10.0,2021-01-10,0.0
935,10.0,2021-01-11,0.0
936,10.0,2021-01-12,0.0
937,10.0,2021-01-13,0.0
938,10.0,2021-01-14,0.0
939,10.0,2021-01-15,0.0
940,10.0,2021-01-16,0.0
941,10.0,2021-01-17,0.0
942,10.0,2021-01-18,0.0
943,10.0,2021-01-19,0.0
944,10.0,2021-01-20,0.0
945,10.0,2021-01-21,0.0
946,10.0,2021-01-22,0.0
947,10.0,2021-01-23,0.0
948,10.0,2021-01-24,0.0
949,10.0,2021-01-25,0.0
950,10.0,2021-01-26,0.0
951,10.0,2021-01-27,0.0
952,10.0,2021-01-28,0.0
953,10.0,2021-01-29,0.0
954,10.0,2021-01-30,0.0
955,10.0,2021-01-31,0.0
956,10.0,2021-02-01,0.0
957,10.0,2021-02-02,0.0
958,10.0,2021-02-03,0.0
959,10.0,2021-02-04,0.0
960,10.0,2021-02-05,0.0
961,10.0,2021-02-06,0.0
962,10.0,2021-02-07,0.0
963,10.0,2021-02-08,1.0
964,10.0,2021-02-09,1.0
965,10.0,2021-02-10,1.0
966,10.0,2021-02-11,1.0
967,10.0,2021-02-12,1.0
968,10.0,2021-02-13,1.0
969,10.0,2021-02-14,1.0
970,10.0,2021-02-15,1.0
971,10.0,2021-02-16,1.0
972,10.0,2021-02-17,1.0
973,10.0,2021-02-18,1.0
974,10.0,2021-02-19,1.0
975,10.0,2021-02-20,1.0
976,10.0,2021-02-21,1.0
977,10.0,2021-02-22,1.0
978,10.0,2021-02-23,1.0
979,10.0,2021-02-24,1.0
980,10.0,2021-02-25,1.0
981,10.0,2021-02-26,1.0
982,10.0,2021-02-27,0.0
983,10.0,2021-02-28,0.0
984,10.0,2021-03-01,0.0
985,10.0,2021-03-02,0.0
986,10.0,2021-03-03,0.0
987,10.0,2021-03-04,0.0
988,10.0,2021-03-05,0.0
989,10.0,2021-03-06,0.0
990,10.0,2021-03-07,0.0
991,10.0,2021-03-08,0.0
992,10.0,2021-03-09,0.0
993,10.0,2021-03-10,0.0
994,10.0,2021-03-11,0.0
995,10.0,2021-03-12,0.0
996,10.0,2021-03-13,0.0
997,10.0,2021-03-14,0.0
998,10.0,2021-03-15,0.0
999,10.0,2021-03-16,0.0
1000,10.0,2021-03-17,0.0
1001,10.0,2021-03-18,0.0
1002,10.0,2021-03-19,0.0
1003,10.0,2021-03-20,0.0
1004,10.0,2021-03-21,0.0
1005,10.0,2021-03-22,0.0
1006,10.0,2021-03-23,0.0
1007,10.0,2021-03-24,0.0
1008,10.0,2021-03-25,0.0
1009,10.0,2021-03-26,0.0
1010,10.0,2021-03-27,0.0
1011,10.0,2021-03-28,0.0
1012,10.0,2021-03-29,0.0
1013,10.0,2021-03-30,0.0
1014,10.0,2021-03-31,0.0
1015,10.0,2021-04-01,0.0
1016,10.0,2021-04-02,0.0
1017,10.0,2021-04-03,0.0
1018,10.0,2021-04-04,0.0
1019,10.0,2021-04-05,0.0
1020,10.0,2021-04-06,0.0
1021,10.0,2021-04-07,1.0
1022,10.0,2021-04-08,1.0
1023,10.0,2021-04-09,1.0
1024,10.0,2021-04-10,1.0
1025,10.0,2021-04-11,1.0
1026,10.0,2021-04-12,1.0
1027,10.0,2021-04-13,1.0
1028,10.0,2021-04-14,0.0
1029,10.0,2021-04-15,0.0
1030,10.0,2021-04-16,0.0
1031,10.0,2021-04-17,0.0
1032,10.0,2021-04-18,0.0
1033,10.0,2021-04-19,0.0
1034,10.0,2021-04-20,0.0
1035,10.0,2021-04-21,0.0
1036,10.0,2021-04-22,0.0
1037,10.0,2021-04-23,0.0
1038,10.0,2021-04-24,0.0
1039,10.0,2021-04-25,0.0
1040,10.0,2021-04-26,0.0
1041,10.0,2021-04-27,0.0
1042,10.0,2021-04-28,0.0
1043,10.0,2021-04-29,0.0
1044,10.0,2021-04-30,0.0
1045,10.0,2021-05-01,0.0
1046,10.0,2021-05-02,0.0
1047,10.0,2021-05-03,0.0
1048,10.0,2021-05-04,0.0
1049,10.0,2021-05-05,0.0
1050,10.0,2021-05-06,0.0
1051,10.0,2021-05-07,0.0
1052,10.0,2021-05-08,0.0
1053,10.0,2021-05-09,0.0
1054,10.0,2021-05-10,0.0
1055,10.0,2021-05-11,0.0
1056,10.0,2021-05-12,0.0
1057,10.0,2021-05-13,1.0
1058,10.0,2021-05-14,1.0
1059,10.0,2021-05-15,1.0
1060,10.0,2021-05-16,1.0
1061,10.0,2021-05-17,1.0
1062,10.0,2021-05-18,1.0
1063,10.0,2021-05-19,1.0
1064,10.0,2021-05-20,1.0
1065,10.0,2021-05-21,1.0
1066,10.0,2021-05-22,1.0
1067,10.0,2021-05-23,1.0
1068,10.0,2021-05-24,1.0
1069,10.0,2021-05-25,1.0
1070,10.0,2021-05-26,1.0
1071,10.0,2021-05-27,1.0
1072,10.0,2021-05-28,1.0
1073,10.0,2021-05-29,1.0
1074,10.0,2021-05-30,1.0
1075,10.0,2021-05-31,1.0
1076,10.0,2021-06-01,0.0
1077,10.0,2021-06-01,1.0
1078,10.0,2021-06-02,1.0
1079,10.0,2021-06-03,1.0
1080,10.0,2021-06-04,1.0
1081,10.0,2021-06-05,1.0
1082,10.0,2021-06-06,1.0
1083,10.0,2021-06-07,1.0
1084,10.0,2021-06-08,0.0
1085,10.0,2021-06-09,0.0
1086,10.0,2021-06-10,0.0
1087,10.0,2021-06-11,0.0
1088,10.0,2021-06-12,0.0
1089,10.0,2021-06-13,0.0
1090,10.0,2021-06-14,0.0
1091,10.0,2021-06-15,0.0
1092,10.0,2021-06-16,0.0
1093,10.0,2021-06-17,0.0
1094,10.0,2021-06-18,0.0
1095,10.0,2021-06-19,0.0
1096,10.0,2021-06-20,0.0
1097,10.0,2021-06-21,0.0
1098,10.0,2021-06-22,0.0
1099,10.0,2021-06-23,0.0
1100,10.0,2021-06-24,0.0
1101,10.0,2021-06-25,0.0
1102,10.0,2021-06-26,0.0
1103,10.0,2021-06-27,0.0
1104,10.0,2021-06-28,0.0
1105,10.0,2021-06-29,0.0
1106,10.0,2021-06-30,0.0
1107,10.0,2021-07-01,0.0
1108,10.0,2021-07-02,0.0
1109,10.0,2021-07-03,0.0
1110,10.0,2021-07-04,0.0
1111,10.0,2021-07-05,0.0
1112,10.0,2021-07-06,0.0
1113,10.0,2021-07-07,0.0
1114,10.0,2021-07-08,0.0
1115,10.0,2021-07-09,0.0
1116,10.0,2021-07-10,0.0
1117,10.0,2021-07-11,0.0
1118,10.0,2021-07-12,0.0
1119,10.0,2021-07-13,0.0
1120,10.0,2021-07-14,0.0
1121,10.0,2021-07-15,0.0
1122,10.0,2021-07-16,0.0
1123,10.0,2021-07-17,0.0
1124,10.0,2021-07-18,0.0
1125,10.0,2021-07-19,0.0
1126,10.0,2021-07-20,0.0
1127,10.0,2021-07-21,0.0
1128,10.0,2021-07-22,0.0
1129,10.0,2021-07-23,0.0
1130,10.0,2021-07-24,0.0
1131,10.0,2021-07-25,0.0
1132,10.0,2021-07-26,0.0
1133,10.0,2021-07-27,0.0
1134,10.0,2021-07-28,0.0
1135,10.0,2021-07-29,0.0
1136,10.0,2021-07-30,0.0
1137,10.0,2021-07-31,0.0
1138,10.0,2021-08-01,0.0
1139,10.0,2021-08-02,0.0
1140,10.0,2021-08-03,0.0
1141,10.0,2021-08-04,0.0
1142,10.0,2021-08-05,0.0
1143,10.0,2021-08-06,0.0
1144,10.0,2021-08-07,0.0
1145,10.0,2021-08-08,0.0
1146,10.0,2021-08-09,0.0
1147,10.0,2021-08-10,0.0
1148,10.0,2021-08-11,0.0
1149,10.0,2021-08-12,0.0
1150,10.0,2021-08-13,0.0
1151,10.0,2021-08-14,0.0
1152,10.0,2021-08-15,0.0
1153,10.0,2021-08-16,0.0
1154,10.0,2021-08-17,0.0
1155,10.0,2021-08-18,0.0
1156,10.0,2021-08-19,0.0
1157,10.0,2021-08-20,0.0
1158,10.0,2021-08-21,0.0
1159,10.0,2021-08-22,0.0
1160,10.0,2021-08-23,0.0
1161,10.0,2021-08-24,0.0
1162,10.0,2021-08-25,0.0
1163,10.0,2021-08-26,0.0
1164,10.0,2021-08-27,0.0
1165,10.0,2021-08-28,0.0
1166,10.0,2021-08-29,0.0
1167,10.0,2021-08-30,0.0
1168,10.0,2021-08-31,0.0
1169,10.0,2021-09-01,0.0
1170,10.0,2021-09-02,0.0
1171,10.0,2021-09-03,0.0
1172,10.0,2021-09-04,0.0
1173,10.0,2021-09-05,0.0
1174,10.0,2021-09-06,0.0
1175,10.0,2021-09-07,0.0
1176,10.0,2021-09-08,0.0
1177,10.0,2021-09-09,0.0
1178,10.0,2021-09-10,0.0
1179,10.0,2021-09-11,0.0
1180,10.0,2021-09-12,0.0
1181,10.0,2021-09-13,0.0
1182,10.0,2021-09-14,0.0
1183,10.0,2021-09-15,0.0
1184,10.0,2021-09-16,0.0
1185,10.0,2021-09-17,0.0
1186,10.0,2021-09-18,0.0
1187,10.0,2021-09-19,0.0
1188,10.0,2021-09-20,0.0
1189,10.0,2021-09-21,0.0
1190,10.0,2021-09-22,0.0
1191,10.0,2021-09-23,0.0
1192,10.0,2021-09-24,0.0
1193,10.0,2021-09-25,0.0
1194,10.0,2021-09-26,0.0
1195,10.0,2021-09-27,0.0
1196,10.0,2021-09-28,0.0
1197,10.0,2021-09-29,0.0
1198,10.0,2021-09-30,0.0
1199,10.0,2021-10-01,0.0
1200,10.0,2021-10-02,0.0
1201,10.0,2021-10-03,0.0
1202,10.0,2021-10-04,0.0
1203,10.0,2021-10-05,0.0
1204,10.0,2021-10-06,0.0
1205,10.0,2021-10-07,0.0
1206,10.0,2021-10-08,0.0
1207,10.0,2021-10-09,0.0
1208,10.0,2021-10-10,0.0
1209,10.0,2021-10-11,0.0
1210,10.0,2021-10-12,0.0
1211,10.0,2021-10-13,0.0
1212,10.0,2021-10-14,0.0
1213,10.0,2021-10-15,0.0
1214,10.0,2021-10-16,0.0
1215,10.0,2021-10-17,0.0
1216,10.0,2021-10-18,0.0
1217,10.0,2021-10-19,0.0
1218,10.0,2021-10-20,0.0
1219,10.0,2021-10-21,0.0
1220,10.0,2021-10-22,0.0
1221,10.0,2021-10-23,0.0
1222,10.0,2021-10-24,0.0
1223,10.0,2021-10-25,0.0
1224,10.0,2021-10-26,0.0
1225,10.0,2021-10-27,0.0
1226,10.0,2021-10-28,0.0
1227,10.0,2021-10-29,0.0
1228,10.0,2021-10-30,0.0
1229,10.0,2021-10-31,0.0
1230,10.0,2021-11-01,0.0
1231,10.0,2021-11-02,0.0
1232,10.0,2021-11-03,0.0
1233,10.0,2021-11-04,0.0
1234,10.0,2021-11-05,0.0
1235,10.0,2021-11-06,0.0
1236,10.0,2021-11-07,0.0
1237,10.0,2021-11-08,0.0
1238,10.0,2021-11-09,0.0
1239,10.0,2021-11-10,0.0
1240,10.0,2021-11-11,0.0
1241,10.0,2021-11-12,0.0
1242,10.0,2021-11-13,0.0
1243,10.0,2021-11-14,0.0
1244,10.0,2021-11-15,0.0
1245,10.0,2021-11-16,0.0
1246,10.0,2021-11-17,0.0
1247,10.0,2021-11-18,0.0
1248,10.0,2021-11-19,0.0
1249,10.0,2021-11-20,0.0
1250,10.0,2021-11-21,0.0
1251,10.0,2021-11-22,0.0
1252,10.0,2021-11-23,0.0
1253,10.0,2021-11-24,0.0
1254,10.0,2021-11-25,0.0
1255,10.0,2021-11-26,0.0
1256,10.0,2021-11-27,0.0
1257,10.0,2021-11-28,0.0
1258,10.0,2021-11-29,0.0
1259,10.0,2021-11-30,0.0
1260,10.0,2021-12-01,0.0
1261,10.0,2021-12-02,0.0
1262,10.0,2021-12-03,0.0
1263,10.0,2021-12-04,0.0
1264,10.0,2021-12-05,0.0
1265,10.0,2021-12-06,0.0
1266,12.0,2020-03-13,1.0
1267,12.0,2020-03-14,1.0
1268,12.0,2020-03-15,1.0
1269,12.0,2020-03-16,1.0
1270,12.0,2020-03-17,1.0
1271,12.0,2020-03-18,1.0
1272,12.0,2020-03-19,1.0
1273,12.0,2020-03-20,1.0
1274,12.0,2020-03-21,1.0
1275,12.0,2020-03-22,1.0
1276,12.0,2020-03-23,1.0
1277,12.0,2020-03-24,1.0
1278,12.0,2020-03-25,1.0
1279,12.0,2020-03-26,1.0
1280,12.0,2020-03-27,1.0
1281,12.0,2020-03-28,1.0
1282,12.0,2020-03-29,1.0
1283,12.0,2020-03-30,1.0
1284,12.0,2020-03-31,1.0
1285,12.0,2020-04-01,1.0
1286,12.0,2020-04-02,1.0
1287,12.0,2020-04-03,1.0
1288,12.0,2020-04-04,1.0
1289,12.0,2020-04-05,1.0
1290,12.0,2020-04-06,1.0
1291,12.0,2020-04-07,1.0
1292,12.0,2020-04-08,1.0
1293,12.0,2020-04-09,1.0
1294,12.0,2020-04-10,1.0
1295,12.0,2020-04-11,1.0
1296,12.0,2020-04-12,1.0
1297,12.0,2020-04-13,1.0
1298,12.0,2020-04-14,1.0
1299,12.0,2020-04-15,1.0
1300,12.0,2020-04-16,1.0
1301,12.0,2020-04-17,1.0
1302,12.0,2020-04-18,1.0
1303,12.0,2020-04-19,1.0
1304,12.0,2020-04-20,1.0
1305,12.0,2020-04-21,1.0
1306,12.0,2020-04-22,1.0
1307,12.0,2020-04-23,1.0
1308,12.0,2020-04-24,1.0
1309,12.0,2020-04-25,1.0
1310,12.0,2020-04-26,1.0
1311,12.0,2020-04-27,1.0
1312,12.0,2020-04-28,1.0
1313,12.0,2020-04-29,1.0
1314,12.0,2020-04-30,1.0
1315,12.0,2020-05-01,0.0
1316,12.0,2020-05-02,0.0
1317,12.0,2020-05-03,0.0
1318,12.0,2020-05-04,0.0
1319,12.0,2020-05-05,0.0
1320,12.0,2020-05-06,0.0
1321,12.0,2020-05-07,0.0
1322,12.0,2020-05-08,0.0
1323,12.0,2020-05-09,0.0
1324,12.0,2020-05-10,0.0
1325,12.0,2020-05-11,0.0
1326,12.0,2020-05-12,0.0
1327,12.0,2020-05-13,0.0
1328,12.0,2020-05-14,0.0
1329,12.0,2020-05-15,0.0
1330,12.0,2020-05-16,0.0
1331,12.0,2020-05-17,0.0
1332,12.0,2020-05-18,0.0
1333,12.0,2020-05-19,0.0
1334,12.0,2020-05-20,0.0
1335,12.0,2020-05-21,0.0
1336,12.0,2020-05-22,0.0
1337,12.0,2020-05-23,0.0
1338,12.0,2020-05-24,0.0
1339,12.0,2020-05-25,0.0
1340,12.0,2020-05-26,0.0
1341,12.0,2020-05-27,0.0
1342,12.0,2020-05-28,0.0
1343,12.0,2020-05-29,0.0
1344,12.0,2020-05-30,0.0
1345,12.0,2020-05-31,0.0
1346,12.0,2020-06-01,0.0
1347,12.0,2020-06-02,0.0
1348,12.0,2020-06-03,0.0
1349,12.0,2020-06-04,0.0
1350,12.0,2020-06-05,0.0
1351,12.0,2020-06-06,0.0
1352,12.0,2020-06-07,0.0
1353,12.0,2020-06-08,0.0
1354,12.0,2020-06-09,0.0
1355,12.0,2020-06-10,0.0
1356,12.0,2020-06-11,0.0
1357,12.0,2020-06-12,0.0
1358,12.0,2020-06-13,0.0
1359,12.0,2020-06-14,0.0
1360,12.0,2020-06-15,0.0
1361,12.0,2020-06-16,0.0
1362,12.0,2020-06-17,0.0
1363,12.0,2020-06-18,0.0
1364,12.0,2020-06-19,0.0
1365,12.0,2020-06-20,0.0
1366,12.0,2020-06-21,0.0
1367,12.0,2020-06-22,0.0
1368,12.0,2020-06-23,0.0
1369,12.0,2020-06-24,0.0
1370,12.0,2020-06-25,0.0
1371,12.0,2020-06-26,0.0
1372,12.0,2020-06-27,0.0
1373,12.0,2020-06-28,0.0
1374,12.0,2020-06-29,0.0
1375,12.0,2020-06-30,0.0
1376,12.0,2020-07-01,0.0
1377,12.0,2020-07-02,0.0
1378,12.0,2020-07-03,0.0
1379,12.0,2020-07-04,0.0
1380,12.0,2020-07-05,0.0
1381,12.0,2020-07-06,0.0
1382,12.0,2020-07-07,0.0
1383,12.0,2020-07-08,0.0
1384,12.0,2020-07-09,0.0
1385,12.0,2020-07-10,0.0
1386,12.0,2020-07-11,0.0
1387,12.0,2020-07-12,0.0
1388,12.0,2020-07-13,0.0
1389,12.0,2020-07-14,0.0
1390,12.0,2020-07-15,0.0
1391,12.0,2020-07-16,0.0
1392,12.0,2020-07-17,0.0
1393,12.0,2020-07-18,0.0
1394,12.0,2020-07-19,0.0
1395,12.0,2020-07-20,0.0
1396,12.0,2020-07-21,0.0
1397,12.0,2020-07-22,0.0
1398,12.0,2020-07-23,0.0
1399,12.0,2020-07-24,0.0
1400,12.0,2020-07-25,0.0
1401,12.0,2020-07-26,0.0
1402,12.0,2020-07-27,0.0
1403,12.0,2020-07-28,0.0
1404,12.0,2020-07-29,0.0
1405,12.0,2020-07-30,0.0
1406,12.0,2020-07-31,0.0
1407,12.0,2020-08-01,0.0
1408,12.0,2020-08-02,0.0
1409,12.0,2020-08-03,0.0
1410,12.0,2020-08-04,0.0
1411,12.0,2020-08-05,0.0
1412,12.0,2020-08-06,0.0
1413,12.0,2020-08-07,0.0
1414,12.0,2020-08-08,0.0
1415,12.0,2020-08-09,0.0
1416,12.0,2020-08-10,0.0
1417,12.0,2020-08-11,0.0
1418,12.0,2020-08-12,0.0
1419,12.0,2020-08-13,0.0
1420,12.0,2020-08-14,0.0
1421,12.0,2020-08-15,0.0
1422,12.0,2020-08-16,0.0
1423,12.0,2020-08-17,0.0
1424,12.0,2020-08-18,0.0
1425,12.0,2020-08-19,0.0
1426,12.0,2020-08-20,0.0
1427,12.0,2020-08-21,0.0
1428,12.0,2020-08-22,0.0
1429,12.0,2020-08-23,0.0
1430,12.0,2020-08-24,0.0
1431,12.0,2020-08-25,0.0
1432,12.0,2020-08-26,0.0
1433,12.0,2020-08-27,0.0
1434,12.0,2020-08-28,0.0
1435,12.0,2020-08-29,0.0
1436,12.0,2020-08-30,0.0
1437,12.0,2020-08-31,0.0
1438,12.0,2020-09-01,0.0
1439,12.0,2020-09-02,0.0
1440,12.0,2020-09-03,0.0
1441,12.0,2020-09-04,0.0
1442,12.0,2020-09-05,0.0
1443,12.0,2020-09-06,0.0
1444,12.0,2020-09-07,0.0
1445,12.0,2020-09-08,0.0
1446,12.0,2020-09-09,0.0
1447,12.0,2020-09-10,0.0
1448,12.0,2020-09-11,0.0
1449,12.0,2020-09-12,0.0
1450,12.0,2020-09-13,0.0
1451,12.0,2020-09-14,0.0
1452,12.0,2020-09-15,0.0
1453,12.0,2020-09-16,0.0
1454,12.0,2020-09-17,0.0
1455,12.0,2020-09-18,0.0
1456,12.0,2020-09-19,0.0
1457,12.0,2020-09-20,0.0
1458,12.0,2020-09-21,0.0
1459,12.0,2020-09-22,0.0
1460,12.0,2020-09-23,0.0
1461,12.0,2020-09-24,0.0
1462,12.0,2020-09-25,0.0
1463,12.0,2020-09-26,0.0
1464,12.0,2020-09-27,0.0
1465,12.0,2020-09-28,0.0
1466,12.0,2020-09-29,0.0
1467,12.0,2020-09-30,0.0
1468,12.0,2020-10-01,0.0
1469,12.0,2020-10-02,0.0
1470,12.0,2020-10-03,0.0
1471,12.0,2020-10-04,0.0
1472,12.0,2020-10-05,0.0
1473,12.0,2020-10-06,0.0
1474,12.0,2020-10-07,0.0
1475,12.0,2020-10-08,0.0
1476,12.0,2020-10-09,0.0
1477,12.0,2020-10-10,0.0
1478,12.0,2020-10-11,0.0
1479,12.0,2020-10-12,0.0
1480,12.0,2020-10-13,0.0
1481,12.0,2020-10-14,0.0
1482,12.0,2020-10-15,0.0
1483,12.0,2020-10-16,0.0
1484,12.0,2020-10-17,0.0
1485,12.0,2020-10-18,0.0
1486,12.0,2020-10-19,0.0
1487,12.0,2020-10-20,0.0
1488,12.0,2020-10-21,0.0
1489,12.0,2020-10-22,0.0
1490,12.0,2020-10-23,0.0
1491,12.0,2020-10-24,0.0
1492,12.0,2020-10-25,0.0
1493,12.0,2020-10-26,0.0
1494,12.0,2020-10-27,0.0
1495,12.0,2020-10-28,0.0
1496,12.0,2020-10-29,0.0
1497,12.0,2020-10-30,0.0
1498,12.0,2020-10-31,0.0
1499,12.0,2020-11-01,0.0
1500,12.0,2020-11-02,0.0
1501,12.0,2020-11-03,0.0
1502,12.0,2020-11-04,0.0
1503,12.0,2020-11-05,0.0
1504,12.0,2020-11-06,0.0
1505,12.0,2020-11-07,0.0
1506,12.0,2020-11-08,0.0
1507,12.0,2020-11-09,0.0
1508,12.0,2020-11-10,0.0
1509,12.0,2020-11-11,0.0
1510,12.0,2020-11-12,0.0
1511,12.0,2020-11-13,0.0
1512,12.0,2020-11-14,0.0
1513,12.0,2020-11-15,0.0
1514,12.0,2020-11-16,0.0
1515,12.0,2020-11-17,0.0
1516,12.0,2020-11-18,0.0
1517,12.0,2020-11-19,0.0
1518,12.0,2020-11-20,0.0
1519,12.0,2020-11-21,0.0
1520,12.0,2020-11-22,0.0
1521,12.0,2020-11-23,0.0
1522,12.0,2020-11-24,0.0
1523,12.0,2020-11-25,0.0
1524,12.0,2020-11-26,1.0
1525,12.0,2020-11-27,1.0
1526,12.0,2020-11-28,1.0
1527,12.0,2020-11-29,1.0
1528,12.0,2020-11-30,1.0
1529,12.0,2020-12-01,1.0
1530,12.0,2020-12-02,1.0
1531,12.0,2020-12-03,1.0
1532,12.0,2020-12-04,1.0
1533,12.0,2020-12-05,1.0
1534,12.0,2020-12-06,1.0
1535,12.0,2020-12-07,1.0
1536,12.0,2020-12-08,1.0
1537,12.0,2020-12-09,1.0
1538,12.0,2020-12-10,1.0
1539,12.0,2020-12-11,1.0
1540,12.0,2020-12-12,1.0
1541,12.0,2020-12-13,1.0
1542,12.0,2020-12-14,1.0
1543,12.0,2020-12-15,1.0
1544,12.0,2020-12-16,1.0
1545,12.0,2020-12-17,1.0
1546,12.0,2020-12-18,1.0
1547,12.0,2020-12-19,1.0
1548,12.0,2020-12-20,1.0
1549,12.0,2020-12-21,1.0
1550,12.0,2020-12-22,1.0
1551,12.0,2020-12-23,1.0
1552,12.0,2020-12-24,1.0
1553,12.0,2020-12-25,1.0
1554,12.0,2020-12-26,1.0
1555,12.0,2020-12-27,1.0
1556,12.0,2020-12-28,1.0
1557,12.0,2020-12-29,1.0
1558,12.0,2020-12-30,1.0
1559,12.0,2020-12-31,1.0
1560,12.0,2021-01-01,1.0
1561,12.0,2021-01-02,1.0
1562,12.0,2021-01-03,1.0
1563,12.0,2021-01-04,0.0
1564,12.0,2021-01-05,0.0
1565,12.0,2021-01-06,0.0
1566,12.0,2021-01-07,0.0
1567,12.0,2021-01-08,0.0
1568,12.0,2021-01-09,0.0
1569,12.0,2021-01-10,0.0
1570,12.0,2021-01-11,0.0
1571,12.0,2021-01-12,0.0
1572,12.0,2021-01-13,0.0
1573,12.0,2021-01-14,0.0
1574,12.0,2021-01-15,0.0
1575,12.0,2021-01-16,0.0
1576,12.0,2021-01-17,0.0
1577,12.0,2021-01-18,0.0
1578,12.0,2021-01-19,0.0
1579,12.0,2021-01-20,0.0
1580,12.0,2021-01-21,0.0
1581,12.0,2021-01-22,0.0
1582,12.0,2021-01-23,0.0
1583,12.0,2021-01-24,0.0
1584,12.0,2021-01-25,0.0
1585,12.0,2021-01-26,0.0
1586,12.0,2021-01-27,0.0
1587,12.0,2021-01-28,0.0
1588,12.0,2021-01-29,0.0
1589,12.0,2021-01-30,0.0
1590,12.0,2021-01-31,0.0
1591,12.0,2021-02-01,0.0
1592,12.0,2021-02-02,0.0
1593,12.0,2021-02-03,0.0
1594,12.0,2021-02-04,0.0
1595,12.0,2021-02-05,0.0
1596,12.0,2021-02-06,0.0
1597,12.0,2021-02-07,0.0
1598,12.0,2021-02-08,0.0
1599,12.0,2021-02-09,0.0
1600,12.0,2021-02-10,0.0
1601,12.0,2021-02-11,0.0
1602,12.0,2021-02-12,0.0
1603,12.0,2021-02-13,0.0
1604,12.0,2021-02-14,0.0
1605,12.0,2021-02-15,0.0
