,pruid,date,numtoday,numdeathstoday,numtestedtoday,numrecoveredtoday
5239,13,20210219,6,0.0,0.0,12.0
5240,12,20210219,2,0.0,0.0,0.0
5241,11,20210219,0,0.0,0.0,0.0
5242,60,20210219,0,0.0,0.0,0.0
5243,61,20210219,0,0.0,0.0,0.0
5244,62,20210219,2,0.0,0.0,0.0
5245,99,20210219,0,0.0,0.0,0.0
5246,1,20210219,3091,78.0,0.0,3357.0
5247,59,20210220,504,0.0,0.0,0.0
5248,48,20210220,380,6.0,0.0,411.0
5249,47,20210220,193,3.0,0.0,170.0
5250,46,20210220,94,3.0,0.0,53.0
5251,35,20210220,1228,28.0,0.0,1313.0
5252,24,20210220,769,14.0,0.0,1077.0
5253,10,20210220,38,0.0,0.0,21.0
5254,13,20210220,3,0.0,0.0,21.0
5255,12,20210220,4,0.0,0.0,1.0
5256,11,20210220,0,0.0,0.0,0.0
5257,60,20210220,0,0.0,0.0,0.0
5258,61,20210220,0,0.0,0.0,0.0
5259,62,20210220,6,0.0,0.0,5.0
5260,99,20210220,0,0.0,0.0,0.0
5261,1,20210220,3219,54.0,0.0,3072.0
5262,59,20210221,475,0.0,0.0,0.0
5263,48,20210221,328,9.0,0.0,364.0
5264,47,20210221,182,4.0,0.0,110.0
5265,46,20210221,57,2.0,0.0,82.0
5266,35,20210221,1087,13.0,0.0,1140.0
5267,24,20210221,666,15.0,0.0,1031.0
5268,10,20210221,25,0.0,0.0,29.0
5269,13,20210221,3,1.0,0.0,3.0
5270,12,20210221,1,0.0,0.0,0.0
5271,11,20210221,0,0.0,0.0,0.0
5272,60,20210221,0,0.0,0.0,0.0
5273,61,20210221,0,0.0,0.0,0.0
5274,62,20210221,1,0.0,0.0,3.0
5275,99,20210221,0,0.0,0.0,0.0
5276,1,20210221,2825,44.0,0.0,2762.0
5277,59,20210222,449,8.0,0.0,1343.0
5278,48,20210222,273,16.0,0.0,340.0
5279,47,20210222,177,0.0,0.0,195.0
5280,46,20210222,89,2.0,0.0,56.0
5281,35,20210222,1058,11.0,0.0,1083.0
5282,24,20210222,805,10.0,0.0,960.0
5283,10,20210222,13,0.0,0.0,37.0
5284,13,20210222,1,1.0,0.0,2.0
5285,12,20210222,1,0.0,0.0,1.0
5286,11,20210222,0,0.0,0.0,0.0
5287,60,20210222,0,0.0,0.0,0.0
5288,61,20210222,0,0.0,0.0,3.0
5289,62,20210222,12,0.0,0.0,7.0
5290,99,20210222,0,0.0,0.0,0.0
5291,1,20210222,2878,48.0,0.0,4027.0
5292,59,20210223,595,1.0,0.0,440.0
5293,48,20210223,267,10.0,0.0,416.0
5294,47,20210223,126,4.0,0.0,244.0
5295,46,20210223,70,0.0,0.0,75.0
5296,35,20210223,975,12.0,0.0,1002.0
5297,24,20210223,739,12.0,0.0,959.0
5298,10,20210223,15,0.0,0.0,50.0
5299,13,20210223,0,0.0,0.0,9.0
5300,12,20210223,3,0.0,0.0,2.0
5301,11,20210223,0,0.0,0.0,1.0
5302,60,20210223,0,0.0,0.0,2.0
5303,61,20210223,0,0.0,0.0,0.0
5304,62,20210223,0,0.0,0.0,0.0
5305,99,20210223,0,0.0,0.0,0.0
5306,1,20210223,2790,39.0,0.0,3200.0
5307,59,20210224,492,2.0,0.0,466.0
5308,48,20210224,430,13.0,0.0,388.0
5309,47,20210224,57,3.0,0.0,159.0
5310,46,20210224,42,1.0,0.0,54.0
5311,35,20210224,1054,9.0,0.0,1291.0
5312,24,20210224,806,16.0,0.0,682.0
5313,10,20210224,8,1.0,0.0,34.0
5314,13,20210224,2,0.0,0.0,13.0
5315,12,20210224,3,0.0,0.0,2.0
5316,11,20210224,2,0.0,0.0,0.0
5317,60,20210224,0,0.0,0.0,0.0
5318,61,20210224,0,0.0,0.0,1.0
5319,62,20210224,0,0.0,0.0,6.0
5320,99,20210224,0,0.0,0.0,0.0
5321,1,20210224,2896,45.0,0.0,3096.0
5322,59,20210225,432,10.0,0.0,562.0
5323,48,20210225,399,8.0,0.0,452.0
5324,47,20210225,211,1.0,0.0,142.0
5325,46,20210225,70,1.0,0.0,56.0
5326,35,20210225,1138,23.0,0.0,1094.0
5327,24,20210225,858,16.0,0.0,741.0
5328,10,20210225,10,0.0,0.0,20.0
5329,13,20210225,1,0.0,0.0,16.0
5330,12,20210225,8,0.0,0.0,2.0
5331,11,20210225,3,0.0,0.0,0.0
5332,60,20210225,0,0.0,0.0,0.0
5333,61,20210225,0,0.0,0.0,0.0
5334,62,20210225,4,0.0,0.0,6.0
5335,99,20210225,0,0.0,0.0,0.0
5336,1,20210225,3134,59.0,0.0,3091.0
5337,59,20210226,558,7.0,0.0,407.0
5338,48,20210226,356,3.0,0.0,332.0
5339,47,20210226,153,0.0,0.0,136.0
5340,46,20210226,62,1.0,0.0,72.0
5341,35,20210226,1258,28.0,0.0,1007.0
5342,24,20210226,815,11.0,0.0,1006.0
5343,10,20210226,4,0.0,0.0,52.0
5344,13,20210226,1,0.0,0.0,9.0
5345,12,20210226,10,0.0,0.0,2.0
5346,11,20210226,1,0.0,0.0,0.0
5347,60,20210226,0,0.0,0.0,0.0
5348,61,20210226,0,0.0,0.0,1.0
5349,62,20210226,1,0.0,0.0,0.0
5350,99,20210226,0,0.0,0.0,0.0
5351,1,20210226,3219,50.0,0.0,3024.0
5352,59,20210227,569,0.0,0.0,0.0
5353,48,20210227,415,6.0,0.0,368.0
5354,47,20210227,162,5.0,0.0,119.0
5355,46,20210227,90,4.0,0.0,73.0
5356,35,20210227,1185,16.0,0.0,984.0
5357,24,20210227,858,12.0,0.0,760.0
5358,10,20210227,4,1.0,0.0,19.0
5359,13,20210227,2,0.0,0.0,2.0
5360,12,20210227,4,0.0,0.0,0.0
5361,11,20210227,6,0.0,0.0,0.0
5362,60,20210227,0,0.0,0.0,0.0
5363,61,20210227,0,0.0,0.0,0.0
5364,62,20210227,0,0.0,0.0,6.0
5365,99,20210227,0,0.0,0.0,0.0
5366,1,20210227,3295,44.0,0.0,2331.0
5367,59,20210228,545,0.0,0.0,0.0
5368,48,20210228,301,3.0,0.0,260.0
5369,47,20210228,141,0.0,0.0,146.0
5370,46,20210228,50,2.0,0.0,62.0
5371,35,20210228,1062,20.0,0.0,1029.0
5372,24,20210228,737,9.0,0.0,885.0
5373,10,20210228,7,0.0,0.0,15.0
5374,13,20210228,0,1.0,0.0,2.0
5375,12,20210228,3,0.0,0.0,4.0
5376,11,20210228,5,0.0,0.0,0.0
5377,60,20210228,0,0.0,0.0,0.0
5378,61,20210228,0,0.0,0.0,0.0
5379,62,20210228,1,0.0,0.0,3.0
5380,99,20210228,0,0.0,0.0,0.0
5381,1,20210228,2852,35.0,0.0,2406.0
5382,59,20210301,475,8.0,0.0,1588.0
5383,48,20210301,291,2.0,0.0,199.0
5384,47,20210301,154,0.0,0.0,146.0
5385,46,20210301,35,1.0,0.0,57.0
5386,35,20210301,1023,6.0,0.0,939.0
5387,24,20210301,613,9.0,0.0,834.0
5388,10,20210301,2,0.0,0.0,27.0
5389,13,20210301,1,0.0,0.0,3.0
5390,12,20210301,1,0.0,0.0,4.0
5391,11,20210301,0,0.0,0.0,0.0
5392,60,20210301,0,0.0,0.0,0.0
5393,61,20210301,0,0.0,0.0,0.0
5394,62,20210301,1,0.0,0.0,11.0
5395,99,20210301,0,0.0,0.0,0.0
5396,1,20210301,2596,26.0,0.0,3808.0
5397,59,20210302,438,2.0,0.0,479.0
5398,48,20210302,257,2.0,0.0,298.0
5399,47,20210302,137,2.0,0.0,194.0
5400,46,20210302,56,2.0,0.0,74.0
5401,35,20210302,966,11.0,0.0,979.0
5402,24,20210302,588,9.0,0.0,792.0
5403,10,20210302,5,0.0,0.0,38.0
5404,13,20210302,4,1.0,0.0,3.0
5405,12,20210302,1,0.0,0.0,7.0
5406,11,20210302,4,0.0,0.0,0.0
5407,60,20210302,0,0.0,0.0,0.0
5408,61,20210302,0,0.0,0.0,0.0
5409,62,20210302,1,0.0,0.0,0.0
5410,99,20210302,0,0.0,0.0,0.0
5411,1,20210302,2457,29.0,0.0,2864.0
5412,59,20210303,542,7.0,0.0,564.0
5413,48,20210303,402,12.0,0.0,372.0
5414,47,20210303,121,2.0,0.0,180.0
5415,46,20210303,50,3.0,0.0,52.0
5416,35,20210303,958,17.0,0.0,1090.0
5417,24,20210303,729,14.0,0.0,752.0
5418,10,20210303,3,0.0,0.0,57.0
5419,13,20210303,3,0.0,0.0,2.0
5420,12,20210303,3,0.0,0.0,2.0
5421,11,20210303,1,0.0,0.0,1.0
5422,60,20210303,0,0.0,0.0,0.0
5423,61,20210303,0,0.0,0.0,1.0
5424,62,20210303,0,0.0,0.0,1.0
5425,99,20210303,0,0.0,0.0,0.0
5426,1,20210303,2812,55.0,0.0,3074.0
5427,59,20210304,564,4.0,0.0,470.0
5428,48,20210304,331,9.0,0.0,358.0
5429,47,20210304,161,2.0,0.0,168.0
5430,46,20210304,51,1.0,0.0,52.0
5431,35,20210304,994,10.0,0.0,1072.0
5432,24,20210304,707,20.0,0.0,645.0
5433,10,20210304,5,0.0,0.0,33.0
5434,13,20210304,5,0.0,0.0,6.0
5435,12,20210304,3,0.0,0.0,4.0
5436,11,20210304,1,0.0,0.0,0.0
5437,60,20210304,0,0.0,0.0,0.0
5438,61,20210304,0,0.0,0.0,1.0
5439,62,20210304,10,0.0,0.0,4.0
5440,99,20210304,0,0.0,0.0,0.0
5441,1,20210304,2832,46.0,0.0,2813.0
5442,59,20210305,634,4.0,0.0,463.0
5443,48,20210305,411,2.0,0.0,383.0
5444,47,20210305,210,2.0,0.0,125.0
5445,46,20210305,48,1.0,0.0,62.0
5446,35,20210305,1250,22.0,0.0,1159.0
5447,24,20210305,798,10.0,0.0,877.0
5448,10,20210305,1,0.0,0.0,9.0
5449,13,20210305,4,0.0,0.0,7.0
5450,12,20210305,2,0.0,0.0,0.0
5451,11,20210305,1,0.0,0.0,0.0
5452,60,20210305,0,0.0,0.0,0.0
5453,61,20210305,0,0.0,0.0,0.0
5454,62,20210305,4,0.0,0.0,1.0
5455,99,20210305,0,0.0,0.0,0.0
5456,1,20210305,3363,41.0,0.0,3086.0
5457,59,20210306,545,3.0,0.0,0.0
5458,48,20210306,341,3.0,0.0,330.0
5459,47,20210306,163,3.0,0.0,52.0
5460,46,20210306,70,1.0,0.0,84.0
5461,35,20210306,990,6.0,0.0,1152.0
5462,24,20210306,749,10.0,0.0,815.0
5463,10,20210306,2,0.0,0.0,28.0
5464,13,20210306,6,0.0,0.0,4.0
5465,12,20210306,6,0.0,0.0,8.0
5466,11,20210306,0,0.0,0.0,0.0
5467,60,20210306,0,0.0,0.0,0.0
5468,61,20210306,0,0.0,0.0,0.0
5469,62,20210306,4,0.0,0.0,0.0
5470,99,20210306,0,0.0,0.0,0.0
5471,1,20210306,2876,26.0,0.0,2473.0
5472,59,20210307,532,4.0,0.0,0.0
5473,48,20210307,304,2.0,0.0,0.0
5474,47,20210307,116,2.0,0.0,210.0
5475,46,20210307,56,1.0,0.0,37.0
5476,35,20210307,1299,15.0,0.0,1105.0
5477,24,20210307,707,7.0,0.0,814.0
5478,10,20210307,1,0.0,0.0,1.0
5479,13,20210307,2,0.0,0.0,2.0
5480,12,20210307,2,0.0,0.0,2.0
5481,11,20210307,2,0.0,0.0,0.0
5482,60,20210307,0,0.0,0.0,0.0
5483,61,20210307,0,0.0,0.0,0.0
5484,62,20210307,4,0.0,0.0,0.0
5485,99,20210307,0,0.0,0.0,0.0
5486,1,20210307,3025,31.0,0.0,2171.0
5487,59,20210308,385,4.0,0.0,1485.0
5488,48,20210308,278,2.0,0.0,592.0
5489,47,20210308,96,1.0,0.0,150.0
5490,46,20210308,59,1.0,0.0,48.0
5491,35,20210308,1631,10.0,0.0,994.0
5492,24,20210308,579,9.0,0.0,737.0
5493,10,20210308,3,0.0,0.0,6.0
5494,13,20210308,4,0.0,0.0,4.0
5495,12,20210308,0,0.0,0.0,5.0
5496,11,20210308,2,0.0,0.0,0.0
5497,60,20210308,0,0.0,0.0,0.0
5498,61,20210308,0,0.0,0.0,0.0
5499,62,20210308,0,0.0,0.0,2.0
5500,99,20210308,0,0.0,0.0,0.0
5501,1,20210308,3037,27.0,0.0,4023.0
5502,59,20210309,550,2.0,0.0,533.0
5503,48,20210309,255,6.0,0.0,412.0
5504,47,20210309,113,1.0,0.0,160.0
5505,46,20210309,60,1.0,0.0,54.0
5506,35,20210309,1185,6.0,0.0,972.0
5507,24,20210309,650,12.0,0.0,806.0
5508,10,20210309,1,0.0,0.0,5.0
5509,13,20210309,1,1.0,0.0,0.0
5510,12,20210309,5,0.0,0.0,3.0
5511,11,20210309,0,0.0,0.0,0.0
5512,60,20210309,0,0.0,0.0,0.0
5513,61,20210309,0,0.0,0.0,0.0
5514,62,20210309,0,0.0,0.0,0.0
5515,99,20210309,0,0.0,0.0,0.0
5516,1,20210309,2820,29.0,0.0,2945.0
5517,59,20210310,531,1.0,0.0,539.0
5518,48,20210310,399,2.0,0.0,404.0
5519,47,20210310,110,1.0,0.0,140.0
5520,46,20210310,74,1.0,0.0,38.0
5521,35,20210310,1316,16.0,0.0,1212.0
5522,24,20210310,792,10.0,0.0,583.0
5523,10,20210310,0,0.0,0.0,6.0
5524,13,20210310,0,0.0,0.0,1.0
5525,12,20210310,1,0.0,0.0,3.0
5526,11,20210310,0,0.0,0.0,0.0
5527,60,20210310,0,0.0,0.0,0.0
5528,61,20210310,0,0.0,0.0,0.0
5529,62,20210310,0,0.0,0.0,1.0
5530,99,20210310,0,0.0,0.0,0.0
5531,1,20210310,3223,31.0,0.0,2927.0
5532,59,20210311,569,3.0,0.0,520.0
5533,48,20210311,364,5.0,0.0,334.0
5534,47,20210311,165,0.0,0.0,153.0
5535,46,20210311,91,3.0,0.0,66.0
5536,35,20210311,1092,10.0,0.0,1110.0
5537,24,20210311,738,14.0,0.0,553.0
5538,10,20210311,1,0.0,0.0,7.0
5539,13,20210311,2,0.0,0.0,2.0
5540,12,20210311,0,0.0,0.0,5.0
5541,11,20210311,0,0.0,0.0,0.0
5542,60,20210311,0,0.0,0.0,0.0
5543,61,20210311,0,0.0,0.0,0.0
5544,62,20210311,0,0.0,0.0,2.0
5545,99,20210311,0,0.0,0.0,0.0
5546,1,20210311,3022,35.0,0.0,2752.0
5547,59,20210312,648,0.0,0.0,496.0
5548,48,20210312,425,2.0,0.0,365.0
5549,47,20210312,176,3.0,0.0,131.0
5550,46,20210312,96,1.0,0.0,429.0
5551,35,20210312,1371,18.0,0.0,1124.0
5552,24,20210312,739,7.0,0.0,751.0
5553,10,20210312,1,0.0,0.0,12.0
5554,13,20210312,3,1.0,0.0,3.0
5555,12,20210312,0,0.0,0.0,3.0
5556,11,20210312,0,0.0,0.0,12.0
5557,60,20210312,0,0.0,0.0,0.0
5558,61,20210312,0,0.0,0.0,0.0
5559,62,20210312,0,0.0,0.0,8.0
5560,99,20210312,0,0.0,0.0,0.0
5561,1,20210312,3459,32.0,0.0,3334.0
5562,59,20210313,555,4.0,0.0,0.0
5563,48,20210313,474,5.0,0.0,421.0
5564,47,20210313,153,1.0,0.0,120.0
5565,46,20210313,94,4.0,0.0,51.0
5566,35,20210313,1468,11.0,0.0,1151.0
5567,24,20210313,789,11.0,0.0,741.0
5568,10,20210313,0,0.0,0.0,4.0
5569,13,20210313,0,0.0,0.0,0.0
5570,12,20210313,4,0.0,0.0,1.0
5571,11,20210313,0,0.0,0.0,0.0
5572,60,20210313,0,0.0,0.0,0.0
5573,61,20210313,0,0.0,0.0,0.0
5574,62,20210313,2,0.0,0.0,6.0
5575,99,20210313,0,0.0,0.0,0.0
5576,1,20210313,3539,36.0,0.0,2495.0
5577,59,20210314,491,3.0,0.0,0.0
5578,48,20210314,388,6.0,0.0,279.0
5579,47,20210314,95,2.0,0.0,166.0
5580,46,20210314,44,1.0,0.0,61.0
5581,35,20210314,1747,15.0,0.0,1167.0
5582,24,20210314,674,5.0,0.0,800.0
5583,10,20210314,0,0.0,0.0,1.0
5584,13,20210314,5,0.0,0.0,1.0
5585,12,20210314,1,0.0,0.0,2.0
5586,11,20210314,0,0.0,0.0,0.0
5587,60,20210314,0,0.0,0.0,0.0
5588,61,20210314,0,0.0,0.0,0.0
5589,62,20210314,0,0.0,0.0,0.0
5590,99,20210314,0,0.0,0.0,0.0
5591,1,20210314,3445,32.0,0.0,2477.0
5592,59,20210315,460,3.0,0.0,1565.0
5593,48,20210315,364,3.0,0.0,247.0
5594,47,20210315,110,0.0,0.0,207.0
5595,46,20210315,49,0.0,0.0,33.0
5596,35,20210315,1268,9.0,0.0,1114.0
5597,24,20210315,594,10.0,0.0,725.0
5598,10,20210315,0,0.0,0.0,2.0
5599,13,20210315,1,0.0,0.0,2.0
5600,12,20210315,0,0.0,0.0,1.0
5601,11,20210315,0,0.0,0.0,0.0
5602,60,20210315,0,0.0,0.0,0.0
5603,61,20210315,0,0.0,0.0,0.0
5604,62,20210315,0,0.0,0.0,6.0
5605,99,20210315,0,0.0,0.0,0.0
5606,1,20210315,2846,25.0,0.0,3902.0
5607,59,20210316,556,0.0,0.0,546.0
5608,48,20210316,355,3.0,0.0,387.0
5609,47,20210316,156,2.0,0.0,161.0
5610,46,20210316,108,0.0,0.0,29.0
5611,35,20210316,1074,11.0,0.0,1085.0
5612,24,20210316,561,7.0,0.0,681.0
5613,10,20210316,1,0.0,0.0,6.0
5614,13,20210316,5,0.0,0.0,0.0
5615,12,20210316,2,0.0,0.0,2.0
5616,11,20210316,1,0.0,0.0,13.0
5617,60,20210316,0,0.0,0.0,0.0
5618,61,20210316,0,0.0,0.0,0.0
5619,62,20210316,0,0.0,0.0,0.0
5620,99,20210316,0,0.0,0.0,0.0
5621,1,20210316,2819,23.0,0.0,2910.0
5622,59,20210317,498,4.0,0.0,647.0
5623,48,20210317,479,4.0,0.0,333.0
5624,47,20210317,87,1.0,0.0,114.0
5625,46,20210317,94,0.0,0.0,47.0
5626,35,20210317,1508,14.0,0.0,1488.0
5627,24,20210317,703,12.0,0.0,611.0
5628,10,20210317,0,0.0,0.0,9.0
5629,13,20210317,1,0.0,0.0,0.0
5630,12,20210317,2,0.0,0.0,4.0
5631,11,20210317,0,0.0,0.0,0.0
5632,60,20210317,0,0.0,0.0,0.0
5633,61,20210317,0,0.0,0.0,0.0
5634,62,20210317,12,3.0,0.0,0.0
5635,99,20210317,0,0.0,0.0,0.0
5636,1,20210317,3384,38.0,0.0,3253.0
5637,59,20210318,622,8.0,0.0,3530.0
5638,48,20210318,505,1.0,0.0,338.0
5639,47,20210318,115,1.0,0.0,96.0
5640,46,20210318,91,1.0,0.0,34.0
5641,35,20210318,1553,15.0,0.0,1236.0
5642,24,20210318,702,7.0,0.0,646.0
5643,10,20210318,1,0.0,0.0,3.0
5644,13,20210318,7,0.0,0.0,1.0
5645,12,20210318,3,1.0,0.0,0.0
5646,11,20210318,0,0.0,0.0,0.0
5647,60,20210318,0,0.0,0.0,0.0
5648,61,20210318,0,0.0,0.0,0.0
5649,62,20210318,0,0.0,0.0,9.0
5650,99,20210318,0,0.0,0.0,0.0
5651,1,20210318,3599,34.0,0.0,5893.0
5652,59,20210319,737,2.0,0.0,-2535.0
5653,48,20210319,696,0.0,0.0,351.0
5654,47,20210319,174,3.0,0.0,108.0
5655,46,20210319,89,1.0,0.0,52.0
5656,35,20210319,1745,10.0,0.0,1296.0
5657,24,20210319,764,11.0,0.0,785.0
5658,10,20210319,0,0.0,0.0,8.0
5659,13,20210319,2,0.0,0.0,2.0
5660,12,20210319,3,0.0,0.0,3.0
5661,11,20210319,4,0.0,0.0,0.0
5662,60,20210319,0,0.0,0.0,0.0
5663,61,20210319,0,0.0,0.0,0.0
5664,62,20210319,0,0.0,0.0,0.0
5665,99,20210319,0,0.0,0.0,0.0
5666,1,20210319,4214,27.0,0.0,70.0
5667,59,20210320,556,0.0,0.0,0.0
5668,48,20210320,556,4.0,0.0,363.0
5669,47,20210320,200,3.0,0.0,108.0
5670,46,20210320,89,1.0,0.0,58.0
5671,35,20210320,1829,11.0,0.0,1261.0
5672,24,20210320,775,7.0,0.0,725.0
5673,10,20210320,0,0.0,0.0,21.0
5674,13,20210320,3,0.0,0.0,2.0
5675,12,20210320,2,0.0,0.0,2.0
5676,11,20210320,0,0.0,0.0,0.0
5677,60,20210320,0,0.0,0.0,0.0
5678,61,20210320,0,0.0,0.0,0.0
5679,62,20210320,0,0.0,0.0,2.0
5680,99,20210320,0,0.0,0.0,0.0
5681,1,20210320,4010,26.0,0.0,2542.0
5682,59,20210321,598,0.0,0.0,0.0
5683,48,20210321,555,2.0,0.0,200.0
5684,47,20210321,178,1.0,0.0,164.0
5685,46,20210321,89,7.0,0.0,53.0
5686,35,20210321,1791,18.0,0.0,1353.0
5687,24,20210321,648,5.0,0.0,737.0
5688,10,20210321,0,0.0,0.0,0.0
5689,13,20210321,1,0.0,0.0,1.0
5690,12,20210321,6,0.0,0.0,2.0
5691,11,20210321,0,0.0,0.0,0.0
5692,60,20210321,0,0.0,0.0,0.0
5693,61,20210321,0,0.0,0.0,0.0
5694,62,20210321,0,0.0,0.0,0.0
5695,99,20210321,0,0.0,0.0,0.0
5696,1,20210321,3866,33.0,0.0,2510.0
5697,59,20210322,631,16.0,0.0,1668.0
5698,48,20210322,456,5.0,0.0,246.0
5699,47,20210322,204,0.0,0.0,176.0
5700,46,20210322,61,1.0,0.0,44.0
5701,35,20210322,1699,3.0,0.0,1175.0
5702,24,20210322,712,15.0,0.0,742.0
5703,10,20210322,0,0.0,0.0,1.0
5704,13,20210322,8,0.0,0.0,2.0
5705,12,20210322,2,0.0,0.0,3.0
5706,11,20210322,2,0.0,0.0,2.0
5707,60,20210322,0,0.0,0.0,0.0
5708,61,20210322,0,0.0,0.0,0.0
5709,62,20210322,0,0.0,0.0,0.0
5710,99,20210322,0,0.0,0.0,0.0
5711,1,20210322,3775,40.0,0.0,4059.0
5712,59,20210323,682,1.0,0.0,561.0
5713,48,20210323,465,3.0,0.0,407.0
5714,47,20210323,150,1.0,0.0,152.0
5715,46,20210323,97,1.0,0.0,50.0
5716,35,20210323,1546,9.0,0.0,1271.0
5717,24,20210323,656,4.0,0.0,665.0
5718,10,20210323,0,0.0,0.0,2.0
5719,13,20210323,7,0.0,0.0,6.0
5720,12,20210323,1,0.0,0.0,0.0
5721,11,20210323,2,0.0,0.0,2.0
5722,60,20210323,0,0.0,0.0,0.0
5723,61,20210323,0,0.0,0.0,0.0
5724,62,20210323,0,0.0,0.0,0.0
5725,99,20210323,0,0.0,0.0,0.0
5726,1,20210323,3606,19.0,0.0,3116.0
5727,59,20210324,716,3.0,0.0,550.0
5728,48,20210324,692,2.0,0.0,387.0
5729,47,20210324,187,1.0,0.0,96.0
5730,46,20210324,75,-1.0,0.0,66.0
5731,35,20210324,1571,10.0,0.0,1531.0
5732,24,20210324,783,8.0,0.0,599.0
5733,10,20210324,1,0.0,0.0,0.0
5734,13,20210324,11,0.0,0.0,5.0
5735,12,20210324,5,0.0,0.0,2.0
5736,11,20210324,0,0.0,0.0,0.0
5737,60,20210324,0,0.0,0.0,0.0
5738,61,20210324,0,0.0,0.0,0.0
5739,62,20210324,0,0.0,0.0,0.0
5740,99,20210324,0,0.0,0.0,0.0
5741,1,20210324,4041,23.0,0.0,3236.0
5742,59,20210325,800,5.0,0.0,494.0
5743,48,20210325,764,3.0,0.0,460.0
5744,47,20210325,168,2.0,0.0,105.0
5745,46,20210325,109,1.0,0.0,257.0
5746,35,20210325,2380,17.0,0.0,1329.0
5747,24,20210325,945,4.0,0.0,686.0
5748,10,20210325,0,0.0,0.0,2.0
5749,13,20210325,30,0.0,0.0,3.0
5750,12,20210325,3,0.0,0.0,2.0
5751,11,20210325,1,0.0,0.0,0.0
5752,60,20210325,0,0.0,0.0,0.0
5753,61,20210325,0,0.0,0.0,1.0
5754,62,20210325,0,0.0,0.0,0.0
5755,99,20210325,0,0.0,0.0,0.0
5756,1,20210325,5200,32.0,0.0,3339.0
5757,59,20210326,908,3.0,0.0,515.0
5758,48,20210326,717,3.0,0.0,472.0
5759,47,20210326,213,8.0,0.0,148.0
5760,46,20210326,116,3.0,0.0,51.0
5761,35,20210326,2169,12.0,0.0,1675.0
5762,24,20210326,950,7.0,0.0,752.0
5763,10,20210326,0,0.0,0.0,0.0
5764,13,20210326,13,0.0,0.0,3.0
5765,12,20210326,5,0.0,0.0,3.0
5766,11,20210326,3,0.0,0.0,0.0
5767,60,20210326,1,0.0,0.0,0.0
5768,61,20210326,0,0.0,0.0,0.0
5769,62,20210326,0,0.0,0.0,0.0
5770,99,20210326,0,0.0,0.0,0.0
5771,1,20210326,5095,36.0,0.0,3619.0
5772,59,20210327,936,3.0,0.0,0.0
5773,48,20210327,668,1.0,0.0,378.0
5774,47,20210327,224,0.0,0.0,87.0
5775,46,20210327,57,1.0,0.0,35.0
5776,35,20210327,2453,16.0,0.0,1481.0
5777,24,20210327,1009,8.0,0.0,748.0
5778,10,20210327,0,0.0,0.0,0.0
5779,13,20210327,12,0.0,0.0,1.0
5780,12,20210327,5,0.0,0.0,7.0
5781,11,20210327,0,0.0,0.0,0.0
5782,60,20210327,0,0.0,0.0,0.0
5783,61,20210327,0,0.0,0.0,0.0
5784,62,20210327,0,0.0,0.0,0.0
5785,99,20210327,0,0.0,0.0,0.0
5786,1,20210327,5364,29.0,0.0,2737.0
5787,59,20210328,805,1.0,0.0,0.0
5788,48,20210328,644,3.0,0.0,309.0
5789,47,20210328,248,3.0,0.0,112.0
5790,46,20210328,55,1.0,0.0,65.0
5791,35,20210328,2448,19.0,0.0,1543.0
5792,24,20210328,917,1.0,0.0,695.0
5793,10,20210328,1,0.0,0.0,0.0
5794,13,20210328,6,0.0,0.0,2.0
5795,12,20210328,2,0.0,0.0,2.0
5796,11,20210328,0,0.0,0.0,0.0
5797,60,20210328,0,0.0,0.0,0.0
5798,61,20210328,0,0.0,0.0,0.0
5799,62,20210328,0,0.0,0.0,0.0
5800,99,20210328,0,0.0,0.0,0.0
5801,1,20210328,5126,28.0,0.0,2728.0
5802,59,20210329,777,2.0,0.0,1856.0
5803,48,20210329,545,0.0,0.0,321.0
5804,47,20210329,204,0.0,0.0,174.0
5805,46,20210329,53,0.0,0.0,55.0
5806,35,20210329,2094,10.0,0.0,1524.0
5807,24,20210329,891,5.0,0.0,737.0
5808,10,20210329,0,0.0,0.0,0.0
5809,13,20210329,10,0.0,0.0,5.0
5810,12,20210329,0,0.0,0.0,1.0
5811,11,20210329,0,0.0,0.0,0.0
5812,60,20210329,0,0.0,0.0,0.0
5813,61,20210329,0,0.0,0.0,0.0
5814,62,20210329,0,0.0,0.0,0.0
5815,99,20210329,0,0.0,0.0,0.0
5816,1,20210329,4574,17.0,0.0,4673.0
5817,59,20210330,840,0.0,0.0,679.0
5818,48,20210330,576,4.0,0.0,519.0
5819,47,20210330,164,1.0,0.0,201.0
5820,46,20210330,76,0.0,0.0,57.0
5821,35,20210330,2336,14.0,0.0,1477.0
5822,24,20210330,864,7.0,0.0,726.0
5823,10,20210330,2,0.0,0.0,0.0
5824,13,20210330,14,0.0,0.0,7.0
5825,12,20210330,3,0.0,0.0,3.0
5826,11,20210330,3,0.0,0.0,1.0
5827,60,20210330,0,0.0,0.0,0.0
5828,61,20210330,0,0.0,0.0,0.0
5829,62,20210330,0,0.0,0.0,0.0
5830,99,20210330,0,0.0,0.0,0.0
5831,1,20210330,4878,26.0,0.0,3670.0
5832,59,20210331,1013,3.0,0.0,665.0
5833,48,20210331,871,3.0,0.0,493.0
5834,47,20210331,191,2.0,0.0,176.0
5835,46,20210331,64,1.0,0.0,85.0
5836,35,20210331,2333,15.0,0.0,1973.0
5837,24,20210331,1025,9.0,0.0,616.0
